,url,date,title,article
299,http://news.hankyung.com/article/201610201076g,16-10-20,GS홈쇼핑 중소기업 수출 자금 지원,"은 20일 대중소기업협력재단과 '해외홈쇼핑 방송지원 사업을 위한 투자재원 출연'에 관한 협약을 맺었다고 밝혔다. 기금은 한국 중소기업 상품의 해외 진출을 위해 다방면으로 지원될 예정이다. 은 올해 말까지 시범적으로 1억원을 출연해 운영한 후 지원금액을 늘려간다는 계획을 내놨다.은 기금이 중소기업의 해외 진출에 직접적인 도움이 될 수 있도록 사용처의 범위를 확대한다는 점에서 의미가 있다고 자평했다. 기금은 방송 중 프로모션 비용이나 각종 마케팅 비용 해당 편성 시간을 구매하는 형태인 타임슬롯 등까지 포괄적으로 사용할 수 있다.사업 참여를 원하는 기업은 대중소기업협력재단에서 진행하는 해외홈쇼핑 방송지원사업에 지원하면 된다. 대중소기업협력재단과 은 국내외 상품기획(MD) 외부 전문가 등의 평가를 통해 지원대상 업체를 선정할 예정이다 측은 ""이번 기금은 이 만들고 있는 '글로벌 성장 생태계'의 일환""이라며 ""우수 중소기업들의 경쟁력 확보를 목표로 해 다방면에 걸쳐 지원할 것""이라고 말했다.오정민 한경닷컴 기자 기사제보 및 보도자료"
300,http://news.hankyung.com/article/201610249472i,16-10-24,한국짐보리 완구 '맥포머스' 역수출로 세계 시장 공략,2010년 11월 박기영 한국짐보리 대표는 깊은 고민에 빠졌다. 미국 짐보리 본사가 교육용 장난감인 ‘맥포머스’를 인수해 직접 사업해 보지 않겠느냐는 제안을 해온 것이다. 한국짐보리에는 수동적인 프랜차이즈에서 벗어나 세계를 무대로 사업을 벌일 수 있는 기회였지만 ‘리스크’가 만만치 않았다.당시 맥포머스의 주재료인 네오디뮴 자석에 사용되는 희토류 가격이 서서히 오르고 있었다. 가격이 상당 기간 상승세를 유지할 것이라는 연구기관들의 보고서도 잇따라 나왔다. 선택의 기로에서 박 대표는 사업을 인수하기로 최종 결정했다. ‘몇 년간 버틸 수만 있다면 글로벌 사업 품목을 얻을 수 있다’는 판단에서였다.◆채산성 악화에도 ‘신뢰’ 택해맥포머스는 한국짐보리 매출의 80%를 책임지는 효자상품이 됐지만 사업 인수 초기만 해도 산통이 상당했다. 맥포머스를 인수하자마자 희토류 가격이 급등했다. 30% 정도 오를 것이란 예상과 달리 3~4개월 만에 750%까지 치솟았다.박 대표는 또다시 선택의 기로에 섰다. 희토류 가격이 200% 가까이 올랐을 때 그동안 확보해둔 물량을 되팔자는 얘기가 회사 내부에서 나왔다. 원재료값 급등으로 채산성이 없는 사업을 계속하다간 회사가 거덜날 것이라는 우려가 고조됐다. 미리 사둔 희토류를 처분하면 오히려 차익을 남기고 손을 뗄 수 있는 시점이기도 했다. 하지만 갓 물꼬를 튼 GS홈쇼핑과의 신뢰를 무너뜨릴 수 없었다. 맥포머스를 찾는 국내 학부모들의 목소리도 흘려들을 수 없었다.맥포머스는 각종 도형 형태의 평면 블록을 연결해 입체 모형을 만드는 조립식 장난감이다. 홈을 끼워 맞추는 다른 조립식 장난감과 달리 일반 자석보다 18배 강한 네오디뮴 자석을 이용해 견고히 맞물리게 한 것이 맥포머스만의 특징이다. 정십이면체 정이십면체를 만들며 놀 수 있어 어린이들의 공간 인지능력과 수학능력 향상에 도움을 줘 학부모들 사이에서는 인기가 높다. 2012년부터 지난해까지 국내에서만 1500억원 이상의 매출을 올렸다.◆미국에서만 500억원 수출한국짐보리의 올해 최대 관심사는 수출이다. 매출에서 차지하는 수출 비중은 약 60%에 이른다. 한국짐보리는 2013년 ‘500만달러 수출의 탑’을 수상했으며 그동안 본사가 있는 미국에서만 500억원 이상을 벌어들였다.한국짐보리는 미국 일본 중국 유럽 등 60개국에 진출한 데 이어 조만간 베트남을 시작으로 동남아시아 시장을 본격적으로 공략할 계획이다. 수출하는 곳마다 현지 반응이 뜨겁다는 게 회사 측 설명이다. 지난해 현지 법인을 설립한 영국에서는 최근 ‘메이드포멈스 토이어워드’ 조립장난감 분야 은상을 받았다.박 대표는 “장난감 업계에서 한국은 신제품을 시험하는 ‘테스트베드’로 통한다”며 “한국에서 통하는 장난감이라면 자신감을 갖고 해외로 눈을 돌려야 한다”고 말했다. 그는 “까다롭기로 소문난 한국 엄마들의 눈높이를 맞출 수 있다면 세계 시장 공략은 오히려 수월하다”며 “출산율 저하로 내수 완구시장 침체가 예상되는 만큼 수출로 활로를 찾아야 한다”고 강조했다.이우상 기자 idol@hankyung.com
301,http://stock.hankyung.com/news/app/newsview.php?aid=2016101840961,16-10-18,행동주의 펀드가 '노릴 만한' 종목은,미국 엘리엇의 재등장으로 행동주의 펀드에 관심이 모아지는 가운데 이들이 표적으로 삼을 수 있는 기업들로 투자자의 이목이 쏠리고 있다. 국내에서는    등이 대상이 될 가능성이 있다는 분석이 나오고 있다. 외국인투자자 비중이 높고 배당 확대 등 주주 친화적인 경영을 펼칠 여력이 있기 때문이다.메리츠종금증권은 18일 발간한 보고서를 통해 최근 행동주의 펀드의 활동이 세계적으로 확산되고 있는 현상을 분석했다. 행동주의 펀드란 주식 매입을 통해 특정 기업의 주주가 된 뒤 이 기업의 경영에 적극적으로 관여해 기업가치 상승을 추구하는 펀드를 말한다. 이 증권사에 따르면 2010년 76개였던 이들 펀드의 수는 지난해 397개로 급증했다. 같은 기간 이들이 표적으로 삼은 기업도 137개에서 551개로 늘었다. 미국 기업에 집중됐던 투자 대상도 호주 일본 등 여러 국가로 확산되고 있다. 이사회 진출을 비롯해 △인수합병(M&A) △주주환원 △사업구조 재편과 관련된 요구가 주를 이뤘다. 최근 삼성전자에 인적분할 등의 지배구조 개편과 특별 현금배당 등을 요구한 미국 행동주의 헤지펀드 엘리엇이 대표적인 사례다.메리츠종금증권은 앞으로 국내 다른 기업들도 행동주의 펀드의 영향에서 자유롭지 못할 것으로 내다봤다. 그동안 이들 펀드가 보여준 투자전략상 저평가받고 있는 기업이 표적이 될 가능성이 크다고 전망했다. 대표적인 기업으로는    개발   을 꼽았다.이진우 메리츠종금증권 연구원은 “행동주의 펀드가 저평가받는 기업을 찾을 때 기준으로 삼는 △기업가치 대비 감가상각전영업이익(EBITDA) △유동비율 △주가 대비 잉여현금흐름(FCF) 비율 등에 부합하면서도 주주환원을 확대할 가능성이 있는 종목”이라고 말했다.이 기업들은 현재 외국인투자자 지분율이 30%를 넘는다. 을 제외하면 모두 올초보다 외국인투자자 비중이 늘어났다. 지난해 5% 이상의 배당성향을 기록한 종목이기도 하다.김진성 기자 jskim1028@hankyung.com
302,http://news.hankyung.com/article/2016101322851,16-10-13,"허창수 ""동남아·이슬람 시장에 성장 기회""",허창수 GS그룹 회장이 12~13일 이틀간 말레이시아와 싱가포르에서 사장단 회의를 열고 “동남아시아와 이슬람 시장에서 성장 기회를 찾아야 한다”고 주문했다. 글로벌 일류 기업으로 도약하려면 “익숙한 환경에 안주하지 말고 성장이 기대되는 새로운 시장에 뛰어들어 한계에 도전해야 한다”고 강조했다.이번 사장단 회의에는 허 회장을 비롯해 허진수 GS칼텍스 부회장 허명수 GS건설 부회장 허태수 GS홈쇼핑 부회장 등 GS그룹 11개 계열사의 최고경영자(CEO)가 총출동했다. GS는 2011년부터 매년 중국과 동남아에서 사장단 회의를 열고 있다. 작년에는 베트남에서 했다. 올해는 동남아와 이슬람 시장을 겨냥해 말레이시아와 싱가포르를 회의 장소로 택했다. 세계적인 저성장 추세 속에서 두 지역은 상대적으로 높은 성장세가 예상된다는 이유에서다.GS는 2004년 출범 당시 7조1000억원이던 해외 매출이 지난해 28조5000억원으로 4배로 늘었다. 전체 매출 가운데 해외 매출이 차지하는 비중도 30%에서 55%로 높아졌다. 하지만 한 단계 더 도약하려면 성장성이 높은 동남아와 이슬람 시장을 잡아야 한다는 게 그룹 수뇌부의 판단이다. 현재 GS 해외 매출 중 동남아 매출은 5조8000억원가량으로 알려졌다. 이번 사장단 회의는 이런 전략적 판단에 따른 것이다.허 회장과 GS 사장단은 지난 12일 KOTRA 쿠알라룸푸르 무역관 소속 전문가로부터 말레이시아 경제의 성장 가능성과 전망에 대한 강연을 들었다. 아세안(동남아국가연합)은 중국에 이어 한국의 2대 교역국이며 한국 기업의 해외 건설 수주 2위 지역이자 한국을 찾는 외국인 방문객 수 3위 지역이라는 내용이었다.허 회장은 강연 직후 “말레이시아와 싱가포르는 6억3000만명 아세안 시장의 중심에 있으면서 16억명 이슬람 시장을 향한 관문 역할을 한다”며 “동남아 시장의 테스트 베드(test bed)이자 인도·중동·아프리카 등 시장 진출의 교두보로서 전략적 가치가 매우 크다”고 말했다. 이어 “생소한 시장에서 사업을 할 때는 기본에 충실해야 한다”며 “기회가 포착되면 실패를 두려워하지 말고 도전할 수 있는 조직문화를 완성해야 한다”고 당부했다.허 회장과 사장단은 GS의 해외 사업도 점검했다. 12일에는 GS홈쇼핑이 말레이시아 아스트로그룹과 합작해 지난해 개국한 고샵(GO SHOP) 홈쇼핑을 찾았다. 이 홈쇼핑은 지난해 매출이 500억원을 넘었고 올해는 1000억원을 목표로 하고 있다. GS의 대표적 해외 사업 성공 사례다.GS홈쇼핑은 말레이시아 외에도 중국 인도 베트남 태국 등 8개국에 진출해 있다. 특히 지난해 해외 법인 매출 1조원 중 30%인 3000억원가량이 한국 상품 판매액이었다. 대부분 중소기업 제품이다. 허 회장은 “GS홈쇼핑이 국내 중소기업 파트너들과 함께 세계 시장에 진출하면서 종합무역상사와 비슷한 비즈니스 모델로 변신을 도모하고 있다”고 의미를 부여했다.13일에는 GS건설의 싱가포르 지하철 차량기지 공사 현장을 둘러봤다. 32만㎡ 부지에 지하철 3개 노선이 지나는 세계 최대 빌딩형 차량기지를 짓는 공사다. 공사비가 14억6000만달러(약 1조7000억원)에 달하는 대형 프로젝트다. GS건설은 지난해부터 모든 신입사원을 곧바로 해외 프로젝트 현장에 투입하고 있다.허 회장은 “16세기 대항해 시대에 포르투갈이 나침반 항해술 등 당시 첨단 기술을 활용해 아시아 무역이라는 새로운 기회를 창출해낸 역사를 교훈 삼아 혁신적인 기술이 활용되는 미래 시장에 대비해야 한다”며 “새로운 제품과 비즈니스 모델을 갖춰야 한다”고 당부했다.주용석 기자 hohoboy@hankyung.com
303,http://news.hankyung.com/article/2016101786601,16-10-17,GS칼텍스 마음 다친 어린이 '예술치유' 힘써,허창수 GS그룹 회장은 평소 임직원에게 “존경받는 기업이 되기 위해서는 국가 경제 발전에 기여하는 것은 물론이고 지속적인 고용창출과 사회공헌 동반성장에 신경써야 한다”고 당부한다. 사회가 더 따뜻하고 행복해지려면 기업이 나눔을 통한 사회적 책임을 실천하는 데 앞장서야 한다는 게 허 회장의 생각이다. 이런 지침에 따라 GS는 계열사마다 다양한 사회공헌 프로그램을 운영하며 어려운 이웃을 돕고 있다.GS칼텍스는 2013년부터 4년째 ‘마음톡톡’이란 사회공헌활동에 나서고 있다. 마음톡톡은 통합예술 집단치료를 통해 소외계층 어린이의 정서적 치유를 돕는다. 단순한 금전적 지원 형태에서 벗어나 새로운 기업 사회공헌 모델을 제시했다는 게 업계의 평가다. 지난해부터는 교육부와 협력해 서울 수도권 일반 중학교나 대안학교 등에서도 어린이의 사회성 향상을 위한 예술치유활동을 지원한다.GS건설은 사회공헌활동을 사회복지 교육·문화 환경·안전 등 3대 핵심 영역으로 나눠 운영하고 있다. 사회공헌활동을 한층 더 체계적으로 정착시키겠다는 취지다. 가장 중점을 두고 하는 활동은 저소득층 가정 공부방 지원사업인 ‘꿈과 희망의 공부방’이다. 어린이재단과 함께 매년 저소득층 가정 청소년 40명을 선정 각 가정을 방문해 공부방을 꾸며준다. 2011년 5월 1호점을 시작으로 지난해까지 170호점의 공부방을 꾸며줬다.전국 곳곳에 점포를 두고 있는 GS리테일은 ‘GS나누미’라는 봉사단을 조직해 매달 고아원이나 양로원 청소 노숙자 배식 연탄배달 등 다양한 봉사활동을 한다. GS나누미 임직원뿐 아니라 임직원 가족 매장 방문객이 함께 봉사활동에 참여하는 캠페인도 벌인다. 나눔문화를 확산시키는 데 도움이 될 것이라는 게 회사 측의 기대다.GS홈쇼핑은 매년 영업이익의 3% 이상을 사회공헌사업에 지출하고 있다. 2005년부터는 가정 형편이 어려운 어린이에게 다양한 특기 적성 교육과 문화 체험 기회를 주는 활동에 나서고 있다. 또 2010년부터 홈쇼핑 방송에서 장애인재활단체 친환경기업 공정무역단체 등에서 생산하는 사회적 기업 상품도 판매했다. 모바일이나 인터넷 쇼핑몰로도 판매 채널을 확대할 계획이다.이 밖에 GS EPS는 발전소가 있는 충남 당진시에 임직원 급여의 1%씩을 기부하며 장학사업 문화예술 지원 공공시설 지원 등에 나서고 있다. GS스포츠도 모든 임직원 및 선수들이 급여 1%씩을 적립해 축구 꿈나무 육성을 위한 교육활동에 기부하고 있다.정지은 기자 jeong@hankyung.com
304,http://news.hankyung.com/article/2016081205851,16-08-12,진종오가 금메달 쏜 새벽…경기 중계하던 홈쇼핑 판매 4배 껑충,늦은 밤 시간대에 펼쳐지는 리우데자네이루 올림픽이 유통업체의 야간 매출 증가로 이어지고 있다. 유통가에는 모처럼 활력이 돌고 있다. 백화점 대형마트 편의점 홈쇼핑 등은 13~15일 연휴 기간 각종 이벤트와 특별 생방송 편성 등으로 올림픽 특수를 매출 극대화로 연결시킬 계획이다.CJ오쇼핑은 올림픽을 맞아 심야 시간대 방송을 생방송으로 전환했다. CJ오쇼핑 관계자는 “심야 시간대에는 녹화방송을 내보내는 것이 일반적이지만 심야에 올림픽이 열리는 특수 상황 때문에 생방송을 하기로 결정했다”고 했다. 그는 “쇼호스트들이 실시간으로 경기 결과를 언급하며 판매하면 경기를 보던 소비자들이 제품을 구매하는 경우가 많다”고 전했다.홈쇼핑업체들은 스튜디오도 올림픽 중계를 하듯 꾸미고 대표팀을 응원하는 문구를 내걸었다. 금메달과 직접 연결되는 순금 증정 행사도 하고 있다. 현대홈쇼핑 관계자는 “순금을 증정하는 ‘금 나와라 뚝딱’ 경품 행사에 매일 1만8000명이 참여하고 있다”고 밝혔다.홈쇼핑업체들이 이처럼 적극적으로 나선 것은 지난 11일 새벽 금메달 소식과 함께 같은 시간대 판매가 크게 늘었기 때문이다. 사격 종목에 출전한 진종오 선수(사진)가 금메달을 딴 날이다. GS홈쇼핑은 이날 오전 0시10분부터 바디프랜드 안마의자 렌털 상품을 판매해 목표 대비 208% 높은 매출을 올렸다. CJ오쇼핑의 겨울용 상품도 이날 4억5000만원어치 팔렸다. CJ오쇼핑 관계자는 “지난주 같은 시간대보다 네 배 많은 매출을 올린 것”이라고 설명했다.홈쇼핑업체들은 13~15일에도 주요 올림픽 경기와 연관된 상품을 주로 선보일 계획이다. 현대홈쇼핑은 양궁 남자 결승전이 열리는 13일 새벽에는 남성용 ‘비커즈 핫썸머 액티브웨어 6종’을 판매한다. 한국과 온두라스의 축구 8강전이 펼쳐지는 14일 아침에는 ‘엔젤레이지 블랙박스’를 팔기로 했다. 윤정민 현대홈쇼핑 편성책임자는 “주 시청자인 남성을 겨냥한 상품을 집중적으로 배치했다”고 말했다.편의점에서는 시원한 음료류의 매출이 크게 늘었다. CU의 6~11일 야간 시간대 생수 매출은 36.0% 늘었다. 에너지음료와 맥주도 30%에 가까운 매출 증가율을 기록했다. 김석환 BGF리테일 상품기획팀장은 “리우올림픽 개막 후 냉장 상품 중심으로 매출이 크게 늘었다”며 “대표팀이 좋은 성적을 거두는 날의 실적이 특히 좋다”고 말했다.유통업체들은 올림픽 분위기를 낼 수 있는 다양한 행사도 준비하고 있다. 롯데그룹은 서울 잠실 롯데월드타워를 금메달로 꾸민다. 경관 조명용 LED(발광다이오드) 1만3000개 외관 디자인 조형물에 설치된 조명 4000여개 등 1만7000여개 조명을 모두 금빛으로 통일할 계획이다. 한국 대표팀을 응원하는 대형 태극기와 ‘CHEER UP KOREA’ 문구도 내건다.이랜드그룹은 한강 유람선에서 올림픽 경기를 관람할 수 있도록 했다. 매일 밤 10시부터 30분 간격으로 출발하는 심야 크루즈에서 올림픽 주요 경기를 볼 수 있는 스크린 등을 설치했다.대형마트에서 운영하는 문화센터에서는 올림픽과 관련된 강좌가 인기를 끌고 있다. 이마트에서는 오는 17일부터 시작하는 어린이 축구강좌가 인기다. 김영지 이마트 목동점 문화센터실장은 “5~7세반 수업엔 대기자만 15명이 넘는다”며 “올림픽 축구대표팀이 8강에 진출한 이후 문의가 늘었다”고 전했다.강진규 기자 josep@hankyung.com
305,http://stock.hankyung.com/news/app/newsview.php?aid=2016101280946,16-10-12,코스피 2020선 후반서 지지부진…외국인vs기관 매매공방,코스피지수가 2020선서 지지부진한 장세를 이어가고 있다. 12일 오후 1시20분 현재 코스피지수는 전날보다 4.79포인트(0.24%) 내린 2027.14에 거래중이다. 외국인과 기관의 수급 공방 속 상하단이 막힌 흐름을 이어가는 모습이다.개인과 외국인은 각각 436억원 4371억원 순매도중이다. 기관은 금융투자를 중심으로 4824억원 순매수에 나서고 있다. 프로그램으로는 802억원어치의 자금이 빠져나가고 있다.업종별로는 혼조세다. 전기전자업종이 1% 넘게 하락중이고 종이목재 화학 기계 의료정밀 운수장비 전기가스업 건설업 등이 떨어지고 있다. 반면 음식료업 섬유의복 의약품 철강금속 유통업은 오르고 있다.시가총액 상위 종목은 상승이 우위다. 이 사흘째 하락세를 이어가며 1% 넘게 떨어지고 있고   도 내림세다. 그러나 이 3% 넘게 오르고        등도 상승세다.같은시간 코스닥지수도 하락중이다. 전날보다 2.33포인트(0.35%) 내린 668.31에 거래되고 있다.외국인과 기관이 각각 124억원 420억원 순매도에 나서며 지수 하락을 이끌고 있다. 개인은 홀로 669억원 순매수중이다.시총상위 종목 가운데   이 2~3% 약세고     등도 1% 넘게 하락세다.서울 외환시장에서 원·달러 환율은 상승세다. 오후 1시21분 현재 전날보다 2.9원 오른 1123.3원을 기록하고 있다.채선희 한경닷컴 기자
306,http://news.hankyung.com/article/2016081704831,16-08-17,홈쇼핑 '묻지마 보험판매' 생방송 못한다,A홈쇼핑은 최근 방송을 통해 치아보험 상품을 판매하면서 ‘개수 제한 없이 모든 충치 치료비를 보장한다’고 소개했다. 하지만 이 상품은 때우기(충전치료)만 보장할 뿐 씌우기(크라운치료)는 1년에 충치 세 개까지만 보장하는 것으로 나타났다. B홈쇼핑은 주택화재보험을 팔면서 만기 때 99.9%의 보험료를 환급한다고 소개했지만 실제로는 만기 때 금리에 따라 환급률이 달랐다.금융감독원이 불완전판매 논란이 끊이지 않는 홈쇼핑채널의 보험 판매 관행에 제동을 걸었다. 금감원은 17일 내놓은 홈쇼핑 보험상품 불완전판매 근절 방안을 통해 내년부터 불완전판매 비율이 높은 홈쇼핑회사에 대해 보험상품 판매 때 생방송 대신 녹화 방송을 하도록 강제 조치할 계획이라고 밝혔다.또 허위·과장 광고로 소비자 피해가 확산되면 광고 중단 조치를 취하기로 했다. 홈쇼핑을 통한 보험 판매가 급증하면서 허위·과장 광고에 따른 소비자 피해가 늘어나고 있다는 판단에서다.금감원에 따르면 홈쇼핑을 통한 보험 판매는 2013년 113만5000건에서 지난해 132만건으로 늘었다. 지난해 말 기준 GS홈쇼핑 롯데홈쇼핑 CJ오쇼핑 현대홈쇼핑 NS홈쇼핑 등 5개 홈쇼핑이 27개 보험사의 보험 상품을 위탁 판매하고 있다. 이들 5개 홈쇼핑사의 보험판매 실적은 지난해 1조5500억원으로 보험업계 전체 수입보험료(98조3000억원)의 1.6%에 달했다.문제는 급증하는 실적과 더불어 상품을 제대로 소개하지 않아 중도해지하는 불완전판매가 많다는 데 있다. 지난해 홈쇼핑의 보험 불완전판매로 인한 중도해지 비율은 0.78%였다. 보험업계의 평균 불완전판매 비율인 0.4%의 두 배에 달했다.금감원은 이 같은 허위·과장광고를 막기 위해 광고 심의를 대폭 강화하기로 했다. 지금은 사후심사를 통해 허위·과장광고로 판단되면 시정요구만 하는데 내년부터 불완전판매 비율이 높은 홈쇼핑은 아예 생방송을 하지 못하도록 규제하기로 했다.불완전판매 비율이 업계 평균보다 높은 개별 보험상품 판매광고는 보험협회의 사전심의를 받은 뒤 녹화 방송으로 전환하고 그래도 개선이 안 되면 해당 홈쇼핑의 모든 보험 판매 광고를 녹화방송으로만 내보내도록 강제하겠다는 것이다.제재 기준도 강화한다. 불완전판매를 지속적으로 하는 홈쇼핑회사에 보험협회를 통해 1회 위반 때는 경고조치를 취하고 2회 위반 때는 최대 5000만원의 제재금을 부과하기로 했다. 3회 위반하면 3개월간 보험협회 사전심의를 거쳐 녹화 방송만 내보낼 수 있도록 규제할 방침이다.또 허위·과장 광고로 소비자 피해가 커질 것으로 판단되면 광고 중단 조치를 취하기로 했다.이태명/강진규 기자 chihiro@hankyung.com
307,http://news.hankyung.com/article/2016081206661,16-08-12,메달 쏟아질 황금연휴…더 짜릿한 '새벽 마케팅',리우데자네이루올림픽 여자 양궁 개인전에 출전한 장혜진(29·LH)이 ‘금빛 화살’을 쏜 12일(한국시간) 새벽. 홈쇼핑업체 CJ오쇼핑 이거성 쇼호스트의 움직임이 바빠졌다. 그는 “양궁에서 또 금메달을 땄네요. 방금 마사지기 제품이 매진됐습니다”라고 말하며 대체 상품으로 파나소닉 멘즈셰이버 면도기를 꺼내 들었다. 올림픽 경기는 남성 시청자가 많다는 데 착안해 남성용 제품 중심으로 판매했다. ‘파이팅 코리아’라는 문구가 쓰여 있는 홈쇼핑 화면은 경기 중계방송을 보는 듯했다. 이날 CJ오쇼핑은 양궁 8강~결승전이 열린 새벽 3~5시 마사지기와 면도기 등으로 1주일 전 같은 시간대보다 두 배 많은 매출을 올렸다.홈쇼핑업체들이 리우올림픽을 맞아 심야 시간대에 ‘올림픽 특수’를 맛보고 있다. 한국과 시차가 12시간인 브라질에서 열리는 주요 경기 덕분이다. 한국 선수단의 금메달 소식이 날아올 때마다 CJ오쇼핑 GS홈쇼핑 현대홈쇼핑 등 주요 홈쇼핑업체들도 ‘매출 금메달’을 수확했다. 심야 방송을 기존 녹화방송에서 생방송으로 전환하고 관련 상품을 집중 편성한 업체들의 지난 6~11일 올림픽 경기 시간대(오전 0~10시) 매출은 전년 동기 대비 20~30%씩 뛰었다. 유통업계는 광복절 연휴인 13~15일 올림픽 특수가 절정에 달할 것으로 보고 ‘새벽 마케팅 경쟁’에 나섰다. 연휴 첫날 아침에는 여자 핸드볼 경기가 시작된다.강진규/최진석 기자 josep@hankyung.com
308,http://stock.hankyung.com/news/app/newsview.php?aid=2016101441116,16-10-14,코스피 2020선서 상승 흐름 유지…삼성電 상승폭 확대,코스피지수가 2020선에서 상승 흐름을 이어가고 있다. 14일 오후 1시19분 현재 코스피지수는 전날보다 11.34포인트(0.56%) 오른 2026.78에 거래중이다.외국인과 기관이 각각 559억원 150억원 순매수하며 지수 상승을 이끌고 있다. 기관중에선 금융투자 보험 사모펀드 기타법인 등이 매수세다. 개인은 홀로 777억원 매도 우위다.업종별로는 종이목재 의약품 운수장비 등을 제외하고 대부분 상승중이다. 기계 전기전자 의료정밀 전기가스업 금융업 등이 1% 넘게 오르고 있다. 프로그램으로는 차익 비차익 순매수로 전체 1317억원의 자금이 유입중이다.시총상위 종목도 상승이 우위다. 가 1% 넘게 오르고 있으며      가 1~2% 오름세다.  도 소폭 상승중이다.같은시간 코스닥지수도 상승세다. 전날보다 2.34포인트(0.35%) 상승한 665.43이다.개인 외국인이 각각 187억원 21억원 순매수중이고 기관은 156억원 매도 우위다. 가 소폭 상승중이고   이 1~2% 오르고 있다.   은 3% 강세다.원·달러 환율은 등락을 반복하며 방향성을 찾지 못하고 있다. 오후 1시21분 현재 원·달러 환율은 전날보다 0.05원 내린 1135.65원에 거래중이다. 원·달러 환율은 지난 사흘간 27원 넘게 급등한 바 있다.채선희 한경닷컴 기자
309,http://stock.hankyung.com/news/app/newsview.php?aid=2016102497206,16-10-24,코스피 사흘만에 상승 2050선 바짝…개헌론 영향 '미미',"코스피지수가 2050선 탈환을 눈 앞에 뒀다. 장 초반 박근혜 대통령의 개헌 추진 발언에 상승세가 주춤했지만 이내 회복에 성공했다. 기관은 2000억원 넘는 순매수로 지수 상승을 견인했다.24일 코스피지수는 전날보다 14.74포인트(0.73%) 오른 2047.74에 마감했다. 지수는 4.19포인트 오른 2037.19로 시작해 곧 2040선을 회복했지만 박 대통령의 개헌 발언 후 상승폭을 좁혔다. 하지만 이내 2040선을 회복한 후 오후 들어 2050선에 근접했다.전문가들은 박 대통령의 개헌론이 국내 증시에 큰 영향을 미치지는 않을 것으로 분석했다.김용구 하나금융투자 연구원은 ""개헌 논의가 증시에 영향을 주지는 않을 것""이라며 ""3분기 실적 이슈가 더 중요하다""고 밝혔다.단 개헌 논의가 본격화되면 내년도 경제 정책 수립에 차질이 생길 것이라는 전망도 있다. 여야가 정치 문제로 대립하면서 경기부양에 대한 내용들이 뒷전으로 밀리면서 경기 회복이 어려울 것이란 분석이다.류용석 현대증권 연구원은 ""이날 박 대통령의 개헌 발언 자체는 일회성 요인이 맞다""면서도 ""내년도 예산안 경기부양책 등이 논의돼야 할 시점에 정치 공방이 길어지면 증시에 부정적인 영향을 줄 수 있다""고 내다봤다.기관과 외국인이 각각 1591억원 970억원을 순매수했다. 개인은 2368억원을 순매도했다. 프로그램은 차익이 60억원 비차익이 740억원 매수 우위로 전체 800억원 매수 우위를 기록했다. 전기가스와 섬유의복을 제외한 대부분의 업종이 상승세를 나타냈다. 은행과 통신이 2% 넘게 올랐고 유통 보험 철강금속 금융 비금속광물 등이 1%대 강세를 보였다. 시가총액 상위종목들은 과 를 제외하고 모두 올랐다. 가 1.20% 오르며 160만원대를 회복했고 과 도 각각 4.36% 2.79% 올랐다.가 지주사 체제 전환을 위한 인적분할을 결정했다는 소식에 8.60% 급등했다. 도 2.84% 올랐다. 은 유럽법인 청산을 추진한다는 소식에 11.84% 급락했다. 는 1200억원 규모의 유상증자를 결정했다는 소식에 10.69% 하락했다.코스닥지수는 전 거래일보다 3.89포인트(0.60%) 내린 647.88로 마쳤다. 외국인과 기관이 89억원 271억원 순매도했다. 개인은 358억원 순매수다. 상위종목들은 등락이 엇갈렸다. 이 1.70% 과 가 2% 넘게 빠진 반면 과  은 1% 넘게 올랐다. 상장 1주일째인 잉글우드랩이 상한가를 기록했다. 도 상한가까지 올랐다.이날 서울 외환시장에서 원·달러 환율은 전날보다 3.9원 내린 1131.0원에 마감했다.김아름 한경닷컴 기자"
